Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-33.001667,25.161389,14-06-1993,129.0,574.0,0.271
-33.001667,25.161389,14-07-1988,268.3,2371.0,0.023
-33.001667,25.161389,14-08-1980,245.2,2944.0,0.075
-33.001667,25.161389,14-08-1984,131.4,2892.0,0.03
-33.001667,25.161389,14-08-1986,215.9,2432.0,0.015
-33.001667,25.161389,14-09-1978,139.2,3480.0,0.022
-33.001667,25.161389,14-09-1989,225.1,1690.0,0.038
-33.001667,25.161389,14-11-1985,198.6,1600.0,0.112
-33.001667,25.161389,14-11-1991,,1830.0,
-33.001667,25.161389,14-11-1996,136.0,569.0,0.24
-33.001667,25.161389,14-12-1978,130.8,3562.0,0.144
-33.001667,25.161389,14-12-1982,193.4,2208.0,
-33.001667,25.161389,14-12-1992,280.3,1297.0,0.114
-33.001667,25.161389,14-12-1995,199.3,867.0,0.125
-33.001667,25.161389,15-01-1981,225.8,2880.0,0.05
-33.001667,25.161389,15-01-1987,221.2,2291.0,0.013
-33.001667,25.161389,15-01-2001,81.285,278.0,0.192
-33.001667,25.161389,15-02-1983,215.6,2656.0,
-33.001667,25.161389,15-02-1990,256.3,1670.0,0.042
-33.001667,25.161389,15-03-1990,241.9,1460.0,0.022
-33.001667,25.161389,15-03-2017,192.2,944.0,0.088
-33.001667,25.161389,15-05-1980,203.2,2823.0,0.115
-33.001667,25.161389,15-05-1997,222.5,1440.0,0.059
-33.001667,25.161389,15-05-2000,201.673,1110.0,0.167
-33.001667,25.161389,15-06-1982,235.3,2112.0,0.099
-33.001667,25.161389,15-06-1989,273.0,1410.0,0.017
-33.001667,25.161389,15-08-1985,217.2,2336.0,0.014
-33.001667,25.161389,15-08-1991,,2080.0,
-33.001667,25.161389,15-09-1981,197.9,1647.0,0.097
-33.001667,25.161389,15-09-1988,246.3,2574.0,0.054
-33.001667,25.161389,15-10-1987,280.5,2560.0,0.017
-33.001667,25.161389,15-11-1979,227.5,3053.0,0.075
-33.001667,25.161389,15-11-1983,116.9,3373.0,0.034
-33.001667,25.161389,15-11-1984,174.3,3071.0,0.039
-33.001667,25.161389,15-11-1990,113.7,2820.0,0.009
-33.001667,25.161389,15-11-1993,278.5,1229.0,0.105
-33.001667,25.161389,15-12-1981,190.8,1861.0,0.083
-33.001667,25.161389,15-12-1988,247.5,1394.0,0.024
-33.001667,25.161389,15-12-1994,233.4,1850.0,0.078
-33.001667,25.161389,16-01-1986,281.8,1863.0,2.149
-33.001667,25.161389,16-01-1992,293.4,1640.0,0.014
-33.001667,25.161389,16-02-1982,233.0,1890.0,0.089
-33.001667,25.161389,16-02-1989,238.7,991.0,0.19
-33.001667,25.161389,16-03-1982,227.7,2112.0,0.087
-33.001667,25.161389,16-03-1989,273.8,1440.0,0.02
-33.001667,25.161389,16-03-1995,,1615.0,
-33.001667,25.161389,16-04-1981,232.0,2109.0,0.079
-33.001667,25.161389,16-04-1984,176.9,2763.0,0.047
-33.001667,25.161389,16-04-1987,246.2,2899.0,0.013
-33.001667,25.161389,16-04-1992,,1239.0,
-33.001667,25.161389,16-04-1998,257.6,2420.0,0.04
-33.001667,25.161389,16-05-1979,221.2,3136.0,0.039
-33.001667,25.161389,16-05-1985,200.2,1810.0,0.058
-33.001667,25.161389,16-05-1986,246.6,2176.0,0.083
-33.001667,25.161389,16-05-1991,,2010.0,
-33.001667,25.161389,16-05-1996,261.1,1440.0,0.111
-33.001667,25.161389,16-06-1988,276.2,2233.0,0.028
-33.001667,25.161389,16-07-1981,239.9,1984.0,0.018
-33.001667,25.161389,16-07-1987,275.6,2688.0,0.028
-33.001667,25.161389,16-07-1992,382.6,1510.0,0.567
-33.001667,25.161389,16-07-2014,328.121,1498.0,0.02
-33.001667,25.161389,16-08-1983,149.3,2352.0,0.381
-33.001667,25.161389,16-08-1990,272.0,1590.0,0.017
-33.001667,25.161389,16-10-1980,206.0,3136.0,0.059
-33.001667,25.161389,16-10-1986,249.5,2170.0,0.043
-33.001667,25.161389,16-10-1997,229.8,2180.0,0.036
-33.001667,25.161389,16-11-1978,169.9,3311.0,0.043
-33.001667,25.161389,16-11-1982,185.4,2070.0,
-33.001667,25.161389,16-11-1992,314.8,1420.0,0.083
-33.001667,25.161389,16-11-1995,234.3,1630.0,0.065
-33.001667,25.161389,17-01-1980,224.6,3507.0,0.055
-33.001667,25.161389,17-01-1984,192.9,2571.0,0.054
-33.001667,25.161389,17-01-1991,,2140.0,
-33.001667,25.161389,17-02-1995,258.0,1460.0,0.099
-33.001667,25.161389,17-03-1988,117.8,680.0,0.055
-33.001667,25.161389,17-04-1980,192.7,2818.0,0.122
-33.001667,25.161389,17-04-1986,233.1,2150.0,0.043
-33.001667,25.161389,17-04-1997,177.1,1241.0,0.033
-33.001667,25.161389,17-05-1983,231.5,2759.0,0.016
-33.001667,25.161389,17-05-1984,216.4,2791.0,0.063
-33.001667,25.161389,17-05-1990,281.7,2000.0,0.038
-33.001667,25.161389,17-05-1993,334.8,1144.0,0.017
-33.001667,25.161389,17-05-2018,328.5,1125.0,0.059
-33.001667,25.161389,17-07-1980,260.8,2823.0,0.073
-33.001667,25.161389,17-07-1986,268.3,2355.0,0.038
-33.001667,25.161389,17-08-1982,211.3,1830.0,0.081
-33.001667,25.161389,17-08-2016,336.7,1506.0,0.052
-33.001667,25.161389,17-08-2017,192.2,1442.0,0.02
-33.001667,25.161389,17-09-1987,259.0,2784.0,0.081
-33.001667,25.161389,17-09-1992,335.4,1650.0,0.02
-33.001667,25.161389,17-09-2014,204.698,1588.0,0.02
-33.001667,25.161389,17-09-2015,252.428,1682.0,0.021
-33.001667,25.161389,17-10-1985,80.9,368.0,0.126
-33.001667,25.161389,17-10-1991,,2670.0,
-33.001667,25.161389,17-10-1996,243.7,1820.0,0.05
-33.001667,25.161389,17-11-1988,237.1,1490.0,0.023
-33.001667,25.161389,17-12-1987,204.7,2458.0,0.039
-33.001667,25.161389,18-01-1983,191.8,2624.0,
-33.001667,25.161389,18-01-1990,264.8,1630.0,0.078
-33.001667,25.161389,18-01-1993,266.2,1360.0,0.026
-33.001667,25.161389,18-04-1985,243.9,1840.0,0.107
-33.001667,25.161389,18-04-1996,76.8,252.0,0.173
-33.001667,25.161389,18-04-2018,179.2,559.0,0.173
-33.001667,25.161389,18-05-1982,224.2,1920.0,0.056
-33.001667,25.161389,18-05-1989,265.3,1162.0,0.02
-33.001667,25.161389,18-05-1995,272.9,1850.0,0.033
-33.001667,25.161389,18-05-2017,237.4,1322.0,0.066
-33.001667,25.161389,18-06-1981,195.4,1462.0,0.158
-33.001667,25.161389,18-06-1987,263.1,2560.0,0.015
-33.001667,25.161389,18-06-1992,328.3,1410.0,0.042
-33.001667,25.161389,18-07-1985,237.3,2000.0,0.019
-33.001667,25.161389,18-07-1991,266.4,1770.0,0.039
-33.001667,25.161389,18-08-1978,163.9,3350.0,0.011
-33.001667,25.161389,18-08-1981,214.2,2208.0,0.082
-33.001667,25.161389,18-08-1988,277.6,2084.0,0.038
-33.001667,25.161389,18-09-1980,247.3,3071.0,0.057
-33.001667,25.161389,18-09-1986,233.6,2560.0,0.029
-33.001667,25.161389,18-09-1997,223.4,1870.0,0.015
-33.001667,25.161389,18-10-1979,210.5,2793.0,0.042
-33.001667,25.161389,18-10-1983,144.2,2691.0,0.023
-33.001667,25.161389,18-10-1993,262.1,1286.0,0.053
-33.001667,25.161389,18-12-1986,212.4,1995.0,0.016
-33.001667,25.161389,19-01-1982,221.3,2152.0,0.049
-33.001667,25.161389,19-01-1989,126.9,527.0,0.055
-33.001667,25.161389,19-01-1995,,457.0,
-33.001667,25.161389,19-02-1981,263.4,2816.0,0.09
-33.001667,25.161389,19-02-1987,231.0,2624.0,0.027
-33.001667,25.161389,19-03-1981,235.7,2432.0,0.06
-33.001667,25.161389,19-03-1987,241.8,2598.0,0.021
-33.001667,25.161389,19-03-1992,332.3,1630.0,0.017
-33.001667,25.161389,19-03-1998,233.1,2450.0,0.031
-33.001667,25.161389,19-04-1983,190.9,2766.0,0.24
-33.001667,25.161389,19-04-1989,155.0,670.0,0.028
-33.001667,25.161389,19-04-1990,250.3,1740.0,0.033
-33.001667,25.161389,19-04-1991,227.7,1700.0,0.036
-33.001667,25.161389,19-05-1988,244.9,1989.0,0.015
-33.001667,25.161389,19-06-1980,206.2,2793.0,0.087
-33.001667,25.161389,19-06-2014,321.997,1461.0,0.026
-33.001667,25.161389,19-07-1983,248.0,2782.0,0.178
-33.001667,25.161389,19-07-1990,282.3,1800.0,0.01
-33.001667,25.161389,19-08-1996,230.3,1790.0,0.025
-33.001667,25.161389,19-08-2015,247.379,1255.0,0.02
-33.001667,25.161389,19-09-1985,237.8,2240.0,0.02
-33.001667,25.161389,19-09-1991,135.9,2680.0,0.012
-33.001667,25.161389,19-10-1978,92.3,3797.0,0.007
-33.001667,25.161389,19-10-1989,250.5,1540.0,0.025
-33.001667,25.161389,19-10-1992,314.2,1570.0,0.026
-33.001667,25.161389,19-11-1987,198.8,2368.0,0.027
-33.001667,25.161389,19-12-1985,180.6,1160.0,0.127
-33.001667,25.161389,19-12-1991,263.7,1370.0,0.024
-33.001667,25.161389,20-02-1986,225.8,1900.0,0.039
-33.001667,25.161389,20-02-1992,274.2,1160.0,0.034
-33.001667,25.161389,20-02-1997,187.0,1535.0,0.03
-33.001667,25.161389,20-03-1980,219.8,2528.0,0.076
-33.001667,25.161389,20-03-1984,129.4,2908.0,0.171
-33.001667,25.161389,20-03-1986,224.0,2000.0,0.03
-33.001667,25.161389,20-04-1982,220.1,2216.0,0.044
-33.001667,25.161389,20-04-1993,364.0,1210.0,0.008
-33.001667,25.161389,20-04-1995,274.8,1880.0,0.114
-33.001667,25.161389,20-05-1981,221.8,1853.0,0.094
-33.001667,25.161389,20-06-1979,209.6,3009.0,0.06
-33.001667,25.161389,20-06-1985,267.0,2320.0,0.064
-33.001667,25.161389,20-06-1986,265.4,2246.0,0.029
-33.001667,25.161389,20-06-1991,269.5,1730.0,0.096
-33.001667,25.161389,20-07-1978,184.5,3439.0,0.022
-33.001667,25.161389,20-07-1982,210.9,1660.0,0.124
-33.001667,25.161389,20-07-1989,297.7,1560.0,0.111
-33.001667,25.161389,20-08-1987,271.0,2752.0,0.019
-33.001667,25.161389,20-08-1992,345.5,1480.0,0.031
-33.001667,25.161389,20-08-1998,291.9,1950.0,0.033
-33.001667,25.161389,20-09-1983,154.2,3069.0,0.151
-33.001667,25.161389,20-09-1990,285.6,2020.0,0.055
-33.001667,25.161389,20-09-1993,323.5,1299.0,0.092
-33.001667,25.161389,20-10-1981,135.0,980.0,0.15
-33.001667,25.161389,20-10-1988,233.1,1925.0,0.042
-33.001667,25.161389,20-10-1994,286.3,1700.0,0.106
-33.001667,25.161389,20-11-1986,237.8,2368.0,0.028
-33.001667,25.161389,20-11-2000,84.269,317.0,0.231
-33.001667,25.161389,20-12-1979,162.2,3270.0,0.275
-33.001667,25.161389,20-12-1983,155.7,3007.0,0.046
-33.001667,25.161389,21-01-1991,,2070.0,
-33.001667,25.161389,21-02-1980,197.7,2997.0,0.037
-33.001667,25.161389,21-02-1984,205.5,2780.0,0.07
-33.001667,25.161389,21-02-1985,182.5,1571.0,0.027
-33.001667,25.161389,21-02-1991,281.0,1840.0,0.038
-33.001667,25.161389,21-02-1994,119.4,350.0,0.224
-33.001667,25.161389,21-03-1985,269.0,2110.0,0.127
-33.001667,25.161389,21-03-1991,275.7,1770.0,0.031
-33.001667,25.161389,21-03-1994,252.1,712.0,0.118
-33.001667,25.161389,21-04-1988,232.2,1495.0,0.014
-33.001667,25.161389,21-05-1987,267.4,2656.0,0.021
-33.001667,25.161389,21-05-1992,332.9,1580.0,0.02
-33.001667,25.161389,21-05-2001,124.201,295.0,0.025
-33.001667,25.161389,21-06-1983,250.4,2718.0,0.481
-33.001667,25.161389,21-06-1984,195.2,3030.0,0.129
-33.001667,25.161389,21-06-1990,296.7,2140.0,0.026
-33.001667,25.161389,21-07-1988,289.3,2080.0,0.028
-33.001667,25.161389,21-08-1980,241.5,2953.0,0.079
-33.001667,25.161389,21-08-1986,244.7,2432.0,0.021
-33.001667,25.161389,21-08-1997,194.5,1630.0,0.013
-33.001667,25.161389,21-09-1978,147.6,3578.0,0.018
-33.001667,25.161389,21-09-1982,209.2,1760.0,0.074
-33.001667,25.161389,21-09-1989,280.4,1760.0,0.042
-33.001667,25.161389,21-09-1995,234.9,1970.0,0.193
-33.001667,25.161389,21-11-1985,88.1,790.0,0.441
-33.001667,25.161389,21-11-1991,311.7,1580.0,0.019
-33.001667,25.161389,21-12-1978,106.7,3882.0,0.201
-33.001667,25.161389,21-12-1982,201.2,2304.0,
-33.001667,25.161389,21-12-1992,284.3,1400.0,0.026
-33.001667,25.161389,22-01-1981,212.0,2880.0,0.085
-33.001667,25.161389,22-01-1987,221.1,2349.0,0.082
-33.001667,25.161389,22-01-1998,231.3,2500.0,0.034
-33.001667,25.161389,22-02-1990,231.1,1830.0,0.02
-33.001667,25.161389,22-02-1993,133.1,337.0,0.195
-33.001667,25.161389,22-03-1983,136.7,1420.0,0.059
-33.001667,25.161389,22-03-1990,246.1,1490.0,0.023
-33.001667,25.161389,22-03-1993,370.2,1370.0,0.118
-33.001667,25.161389,22-05-1980,186.9,2800.0,0.094
-33.001667,25.161389,22-06-1978,195.0,3264.0,0.014
-33.001667,25.161389,22-06-1982,222.6,1889.0,0.085
-33.001667,25.161389,22-06-1989,291.7,1470.0,0.02
-33.001667,25.161389,22-06-1995,,1732.0,
-33.001667,25.161389,22-08-1985,227.3,2176.0,0.086
-33.001667,25.161389,22-08-1991,224.9,1850.0,0.028
-33.001667,25.161389,22-08-1996,295.8,1730.0,0.047
-33.001667,25.161389,22-09-1981,198.8,2016.0,0.063
-33.001667,25.161389,22-09-1988,243.7,1655.0,6.642
-33.001667,25.161389,22-10-1987,261.9,2664.0,0.028
-33.001667,25.161389,22-11-1983,69.6,1310.0,0.035
-33.001667,25.161389,22-11-1984,143.1,3156.0,0.033
-33.001667,25.161389,22-12-1981,198.0,2035.0,0.07
-33.001667,25.161389,22-12-1988,129.8,638.0,0.051
-33.001667,25.161389,23-01-1992,,1700.0,
-33.001667,25.161389,23-02-1982,229.9,2067.0,0.09
-33.001667,25.161389,23-02-1989,183.7,649.0,0.1
-33.001667,25.161389,23-02-1995,275.0,1670.0,0.317
-33.001667,25.161389,23-03-1982,195.3,2158.0,0.046
-33.001667,25.161389,23-03-1989,154.1,639.0,0.074
-33.001667,25.161389,23-03-1995,303.2,1830.0,0.075
-33.001667,25.161389,23-04-1981,243.1,2204.0,0.092
-33.001667,25.161389,23-04-1987,248.9,2899.0,0.017
-33.001667,25.161389,23-04-1992,304.5,1390.0,0.023
-33.001667,25.161389,23-04-2001,120.356,483.0,1.599
-33.001667,25.161389,23-05-1979,213.0,2799.0,0.028
-33.001667,25.161389,23-05-1985,249.4,2020.0,0.089
-33.001667,25.161389,23-05-1986,233.8,2401.0,0.026
-33.001667,25.161389,23-05-1991,236.0,1810.0,0.043
-33.001667,25.161389,23-06-1988,280.4,2258.0,0.034
-33.001667,25.161389,23-07-1987,179.0,2592.0,0.018
-33.001667,25.161389,23-07-1992,338.3,1660.0,0.028
-33.001667,25.161389,23-07-1998,254.9,891.0,0.16
-33.001667,25.161389,23-07-2015,261.881,1222.0,0.02
-33.001667,25.161389,23-08-1983,132.0,2656.0,0.111
-33.001667,25.161389,23-08-1990,278.1,1640.0,0.037
-33.001667,25.161389,23-08-1993,301.8,1380.0,0.015
-33.001667,25.161389,23-08-1994,300.0,1420.0,0.08
-33.001667,25.161389,23-09-2002,187.702,1430.0,0.283
-33.001667,25.161389,23-10-1980,203.3,3283.0,0.071
-33.001667,25.161389,23-11-1978,182.7,3622.0,0.04
-33.001667,25.161389,23-11-1982,217.1,2005.0,0.079
-33.001667,25.161389,23-11-1989,125.0,630.0,0.037
-33.001667,25.161389,23-11-1992,307.0,1210.0,0.027
-33.001667,25.161389,24-01-1980,212.5,3579.0,0.052
-33.001667,25.161389,24-01-1984,170.0,2534.0,0.035
-33.001667,25.161389,24-01-1985,154.5,1226.0,0.009
-33.001667,25.161389,24-01-1994,126.1,398.0,0.276
-33.001667,25.161389,24-03-1988,574.8,2742.0,7.628
-33.001667,25.161389,24-04-1980,189.8,2835.0,0.11
-33.001667,25.161389,24-04-1986,243.5,2284.0,0.104
-33.001667,25.161389,24-04-2000,205.436,3000.0,0.024
-33.001667,25.161389,24-04-2014,72.538,300.5,0.213
-33.001667,25.161389,24-05-1983,235.7,2752.0,0.08
-33.001667,25.161389,24-05-1984,232.9,2772.0,0.057
-33.001667,25.161389,24-05-1990,287.4,1990.0,0.039
-33.001667,25.161389,24-07-1980,264.9,2910.0,0.079
-33.001667,25.161389,24-07-1986,249.8,2400.0,0.017
-33.001667,25.161389,24-07-1997,215.1,1340.0,0.028
-33.001667,25.161389,24-08-1978,151.7,3310.0,0.011
-33.001667,25.161389,24-08-1982,228.8,1920.0,0.101
-33.001667,25.161389,24-08-1984,164.7,3467.0,0.028
-33.001667,25.161389,24-08-1989,300.0,1720.0,0.025
-33.001667,25.161389,24-08-1995,269.2,2010.0,0.045
-33.001667,25.161389,24-09-1987,17.8,788.0,5.964
-33.001667,25.161389,24-09-1992,308.4,1540.0,0.023
-33.001667,25.161389,24-10-1985,212.0,1780.0,0.011
-33.001667,25.161389,24-10-1991,154.4,2710.0,0.041
-33.001667,25.161389,24-11-1988,250.2,1610.0,0.016
-33.001667,25.161389,24-11-1994,,1638.0,
-33.001667,25.161389,24-12-1987,187.2,2517.0,0.03
-33.001667,25.161389,24-12-1998,218.0,1620.0,0.059
-33.001667,25.161389,25-01-1983,182.9,2560.0,
-33.001667,25.161389,25-01-1990,259.0,1810.0,0.063
-33.001667,25.161389,25-01-1993,287.9,1590.0,0.02
-33.001667,25.161389,25-01-1996,105.5,387.0,0.188
-33.001667,25.161389,25-02-1988,239.2,2207.0,0.026
-33.001667,25.161389,25-04-1979,235.7,3086.0,0.066
-33.001667,25.161389,25-04-1985,228.2,1731.0,0.033
-33.001667,25.161389,25-05-1982,200.3,2015.0,0.136
-33.001667,25.161389,25-05-1989,278.7,1112.0,0.038
-33.001667,25.161389,25-05-1995,,1656.0,
-33.001667,25.161389,25-06-1981,209.9,1700.0,0.114
-33.001667,25.161389,25-06-1987,269.9,2688.0,0.022
-33.001667,25.161389,25-06-1992,328.9,1550.0,0.017
-33.001667,25.161389,25-06-2015,280.456,1231.0,0.02
-33.001667,25.161389,25-07-1985,235.4,2112.0,0.038
-33.001667,25.161389,25-07-1991,,2010.0,
-33.001667,25.161389,25-07-1994,298.2,1450.0,0.074
-33.001667,25.161389,25-07-1996,320.5,1610.0,0.049
-33.001667,25.161389,25-08-1981,209.7,2224.0,0.126
-33.001667,25.161389,25-08-1988,276.4,2346.0,0.032
-33.001667,25.161389,25-09-1980,252.2,3098.0,0.275
-33.001667,25.161389,25-09-1986,240.2,2496.0,0.013
-33.001667,25.161389,25-10-1979,179.3,2796.0,0.011
-33.001667,25.161389,25-10-1983,157.3,3249.0,0.061
-33.001667,25.161389,25-10-1984,137.1,2921.0,0.041
-33.001667,25.161389,25-10-1990,199.8,2290.0,2.748
-33.001667,25.161389,25-12-1986,222.3,2176.0,0.098
-33.001667,25.161389,25-12-1997,249.6,2340.0,0.044
-33.001667,25.161389,26-01-1982,195.6,2006.0,0.014
-33.001667,25.161389,26-01-1989,266.3,1434.0,0.022
-33.001667,25.161389,26-01-1995,152.2,1262.0,0.244
-33.001667,25.161389,26-02-1981,229.1,2496.0,0.108
-33.001667,25.161389,26-02-1987,233.8,2624.0,0.646
-33.001667,25.161389,26-03-1987,219.7,2880.0,0.012
-33.001667,25.161389,26-03-1992,,1570.0,
-33.001667,25.161389,26-03-2014,217.321,1565.0,0.092
-33.001667,25.161389,26-04-1983,241.7,2822.0,0.038
-33.001667,25.161389,26-04-1984,197.0,2790.0,0.086
-33.001667,25.161389,26-04-1990,275.7,1560.0,0.033
-33.001667,25.161389,26-05-1988,248.7,2088.0,0.02
-33.001667,25.161389,26-06-1980,205.7,2883.0,0.091
-33.001667,25.161389,26-06-1986,261.5,2259.0,0.033
-33.001667,25.161389,26-07-1984,178.4,3036.0,0.051
-33.001667,25.161389,26-07-1993,350.8,1440.0,0.09
-33.001667,25.161389,26-08-2002,138.443,933.0,0.173
-33.001667,25.161389,26-09-1985,236.5,2240.0,0.022
-33.001667,25.161389,26-09-1991,152.2,2560.0,0.017
-33.001667,25.161389,26-10-1978,102.2,3797.0,0.011
-33.001667,25.161389,26-10-1982,216.3,2048.0,0.084
-33.001667,25.161389,26-10-1989,259.3,1600.0,0.021
-33.001667,25.161389,26-10-1992,274.1,1690.0,0.024
-33.001667,25.161389,26-10-1995,208.4,2430.0,0.016
-33.001667,25.161389,26-11-1987,171.3,2622.0,0.018
-33.001667,25.161389,26-11-2001,182.072,1207.0,0.157
-33.001667,25.161389,26-12-1985,111.3,400.0,0.129
-33.001667,25.161389,27-02-1986,211.1,1860.0,0.046
-33.001667,25.161389,27-02-1992,,1470.0,
-33.001667,25.161389,27-02-2014,115.647,422.99,0.157
-33.001667,25.161389,27-03-1980,231.5,2729.0,0.071
-33.001667,25.161389,27-03-1984,196.2,2854.0,0.18
-33.001667,25.161389,27-03-2000,98.231,362.0,0.129
-33.001667,25.161389,27-04-1982,245.8,2176.0,0.086
-33.001667,25.161389,27-04-1989,131.2,504.0,0.029
-33.001667,25.161389,27-06-1979,203.2,2973.0,0.023
-33.001667,25.161389,27-06-1985,194.1,1640.0,0.11
-33.001667,25.161389,27-06-1991,,2010.0,
-33.001667,25.161389,27-06-1994,313.2,1370.0,0.1
-33.001667,25.161389,27-06-1996,304.4,1470.0,0.049
-33.001667,25.161389,27-07-1982,182.5,1433.0,0.162
-33.001667,25.161389,27-07-1989,292.6,1590.0,0.05
-33.001667,25.161389,27-07-2016,275.3,1615.0,0.021
-33.001667,25.161389,27-08-1987,253.3,2880.0,0.019
-33.001667,25.161389,27-08-1992,344.9,1740.0,0.051
-33.001667,25.161389,27-09-1983,95.7,3129.0,0.142
-33.001667,25.161389,27-09-1984,174.7,3002.0,0.036
-33.001667,25.161389,27-09-1990,254.0,1890.0,0.031
-33.001667,25.161389,27-10-1981,176.8,1370.0,0.141
-33.001667,25.161389,27-10-1988,239.4,2020.0,0.037
-33.001667,25.161389,27-10-1994,,1617.0,
-33.001667,25.161389,27-11-1980,222.9,3411.0,0.067
-33.001667,25.161389,27-11-1986,198.4,1680.0,0.011
-33.001667,25.161389,27-11-1997,261.7,2280.0,0.03
-33.001667,25.161389,27-11-1998,236.7,2030.0,0.036
-33.001667,25.161389,27-12-1979,206.1,3328.0,0.037
-33.001667,25.161389,27-12-1983,163.1,2175.0,0.024
-33.001667,25.161389,27-12-1993,199.2,737.0,0.169
-33.001667,25.161389,27-12-1999,122.521,457.0,0.076
-33.001667,25.161389,28-02-1980,150.0,1490.0,0.176
-33.001667,25.161389,28-02-1984,214.9,2753.0,0.107
-33.001667,25.161389,28-02-1985,153.5,948.0,0.027
-33.001667,25.161389,28-02-1991,265.5,1810.0,0.037
-33.001667,25.161389,28-03-1985,265.5,2120.0,0.113
-33.001667,25.161389,28-03-1991,,1760.0,
-33.001667,25.161389,28-04-1988,244.3,1621.0,0.012
-33.001667,25.161389,28-04-1991,,1620.0,
-33.001667,25.161389,28-05-1981,235.5,2025.0,0.089
-33.001667,25.161389,28-05-1987,268.8,2624.0,0.02
-33.001667,25.161389,28-05-1992,322.6,1580.0,0.019
-33.001667,25.161389,28-05-1998,282.1,1880.0,0.033
-33.001667,25.161389,28-05-2015,318.178,1214.0,0.04
-33.001667,25.161389,28-06-1984,190.4,2996.0,0.093
-33.001667,25.161389,28-06-1990,293.4,1580.0,0.046
-33.001667,25.161389,28-06-1993,348.3,1207.0,0.079
-33.001667,25.161389,28-07-1978,193.0,3520.0,0.007
-33.001667,25.161389,28-07-1988,291.3,2080.0,0.028
-33.001667,25.161389,28-08-1980,243.8,2984.0,0.087
-33.001667,25.161389,28-08-1986,339.5,2707.0,6.373
-33.001667,25.161389,28-09-1978,73.2,3379.0,0.061
-33.001667,25.161389,28-09-1982,186.8,1912.0,0.062
-33.001667,25.161389,28-09-1989,279.4,1670.0,0.04
-33.001667,25.161389,28-11-1985,93.3,516.0,0.366
-33.001667,25.161389,28-11-1991,,1520.0,
-33.001667,25.161389,28-11-1996,187.0,990.0,0.2
-33.001667,25.161389,28-12-1978,104.7,4072.0,0.244
-33.001667,25.161389,28-12-1982,184.7,2432.0,0.024
-33.001667,25.161389,28-12-1992,289.8,1370.0,0.106
-33.001667,25.161389,28-12-1995,164.7,828.0,0.174
-33.001667,25.161389,29-01-1981,212.1,2867.0,0.076
-33.001667,25.161389,29-01-1987,213.6,2368.0,0.025
-33.001667,25.161389,29-01-2001,139.879,989.0,0.175
-33.001667,25.161389,29-01-2014,196.81,1580.43,0.021
-33.001667,25.161389,29-03-1983,211.4,2743.0,0.784
-33.001667,25.161389,29-03-1990,232.4,1480.0,0.036
-33.001667,25.161389,29-03-1993,372.1,1200.0,0.101
-33.001667,25.161389,29-05-1980,205.9,2772.0,0.113
-33.001667,25.161389,29-05-1986,239.0,2413.0,0.047
-33.001667,25.161389,29-05-1997,255.5,1810.0,0.028
-33.001667,25.161389,29-05-2014,240.829,1978.0,0.091
-33.001667,25.161389,29-06-1978,194.9,3360.0,0.014
-33.001667,25.161389,29-06-1982,237.3,2020.0,0.111
-33.001667,25.161389,29-06-1989,294.3,1450.0,0.014
-33.001667,25.161389,29-06-1995,280.5,1830.0,0.014
-33.001667,25.161389,29-08-1979,141.2,1214.0,0.157
-33.001667,25.161389,29-08-1985,227.3,2363.0,0.014
-33.001667,25.161389,29-08-1991,212.0,2150.0,0.022
-33.001667,25.161389,29-09-1981,188.6,2048.0,0.038
-33.001667,25.161389,29-09-1988,239.4,1582.0,0.051
-33.001667,25.161389,29-10-1987,234.4,2368.0,0.019
-33.001667,25.161389,29-11-1979,223.9,3136.0,0.099
-33.001667,25.161389,29-11-1983,230.3,1573.0,0.014
-33.001667,25.161389,29-11-1984,200.0,3168.0,0.036
-33.001667,25.161389,29-11-1990,,359.0,
-33.001667,25.161389,29-11-1993,99.2,303.0,0.197
-33.001667,25.161389,29-12-1981,194.6,1400.0,0.141
-33.001667,25.161389,29-12-1988,173.1,828.0,0.031
-33.001667,25.161389,29-12-1994,104.2,300.0,0.21
-33.001667,25.161389,30-01-1986,160.9,1240.0,0.021
-33.001667,25.161389,30-01-1992,,1770.0,
-33.001667,25.161389,30-03-1982,242.3,2176.0,0.06
-33.001667,25.161389,30-03-1989,262.6,1122.0,0.025
-33.001667,25.161389,30-03-1995,,215.0,
-33.001667,25.161389,30-04-1981,261.1,2239.0,0.088
-33.001667,25.161389,30-04-1987,250.5,2880.0,0.014
-33.001667,25.161389,30-04-1992,,1410.0,
-33.001667,25.161389,30-04-1998,164.1,1105.0,0.16
-33.001667,25.161389,30-05-1979,218.2,2997.0,0.038
-33.001667,25.161389,30-05-1991,,2620.0,
-33.001667,25.161389,30-05-1994,323.7,1141.0,0.121
-33.001667,25.161389,30-05-1996,666.4,2930.0,0.489
-33.001667,25.161389,30-06-1988,263.6,2302.0,0.108
-33.001667,25.161389,30-07-1987,213.8,2714.0,0.021
-33.001667,25.161389,30-07-1992,349.9,1630.0,0.264
-33.001667,25.161389,30-08-1983,131.9,2826.0,0.178
-33.001667,25.161389,30-08-1990,278.5,1780.0,0.087
-33.001667,25.161389,30-10-1980,277.7,3319.0,0.065
-33.001667,25.161389,30-10-1986,207.0,2688.0,0.018
-33.001667,25.161389,30-10-1997,263.3,1950.0,0.048
