GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00224;2011-08-03;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2011-09-28;10:10;0.0;Alk-Tot;0;;85.608;mg/l;Fair;
ZAF00224;2011-09-28;10:10;0.0;EC;0;;211.8;µS/cm;Fair;
ZAF00224;2011-09-28;10:10;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2011-11-28;11:35;0.0;Alk-Tot;0;;43.072;mg/l;Fair;
ZAF00224;2011-11-28;11:35;0.0;EC;0;;184.1;µS/cm;Fair;
ZAF00224;2011-11-28;11:35;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2012-03-14;11:05;0.0;Alk-Tot;0;;85.746;mg/l;Fair;
ZAF00224;2012-03-14;11:05;0.0;EC;0;;247.4;µS/cm;Fair;
ZAF00224;2012-03-14;11:05;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2012-06-06;11:49;0.0;Alk-Tot;0;;54.082;mg/l;Fair;
ZAF00224;2012-06-06;11:49;0.0;EC;0;;197.5;µS/cm;Fair;
ZAF00224;2012-06-06;11:49;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2012-08-01;11:41;0.0;Alk-Tot;0;;53.947;mg/l;Fair;
ZAF00224;2012-08-01;11:41;0.0;EC;0;;202.8;µS/cm;Fair;
ZAF00224;2012-08-01;11:41;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2012-11-21;11:55;0.0;Alk-Tot;0;;61.193;mg/l;Fair;
ZAF00224;2012-11-21;11:55;0.0;EC;0;;157.0;µS/cm;Fair;
ZAF00224;2012-11-21;11:55;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00224;2013-01-16;11:55;0.0;Alk-Tot;0;;46.797;mg/l;Fair;
ZAF00224;2013-01-16;11:55;0.0;EC;0;;126.5;µS/cm;Fair;
ZAF00224;2013-01-16;11:55;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2013-03-13;10:31;0.0;Alk-Tot;0;;39.207;mg/l;Fair;
ZAF00224;2013-03-13;10:31;0.0;EC;0;;133.6;µS/cm;Fair;
ZAF00224;2013-03-13;10:31;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2013-05-08;10:23;0.0;Alk-Tot;0;;41.605;mg/l;Fair;
ZAF00224;2013-05-08;10:23;0.0;EC;0;;176.6;µS/cm;Fair;
ZAF00224;2013-05-08;10:23;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00224;2013-07-03;11:00;0.0;Alk-Tot;0;;68.225;mg/l;Fair;
ZAF00224;2013-07-03;11:00;0.0;EC;0;;225.7;µS/cm;Fair;
ZAF00224;2013-07-03;11:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2013-08-28;11:34;0.0;Alk-Tot;0;;65.917;mg/l;Fair;
ZAF00224;2013-08-28;11:34;0.0;EC;0;;181.4;µS/cm;Fair;
ZAF00224;2013-08-28;11:34;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2013-12-03;11:00;0.0;Alk-Tot;0;;53.99;mg/l;Fair;
ZAF00224;2013-12-03;11:00;0.0;EC;0;;166.4;µS/cm;Fair;
ZAF00224;2013-12-03;11:00;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00224;2014-02-06;09:18;0.0;Alk-Tot;0;;40.613;mg/l;Fair;
ZAF00224;2014-02-06;09:18;0.0;EC;0;;107.08;µS/cm;Fair;
ZAF00224;2014-02-06;09:18;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2014-04-09;11:50;0.0;Alk-Tot;0;;56.013;mg/l;Fair;
ZAF00224;2014-04-09;11:50;0.0;EC;0;;160.7;µS/cm;Fair;
ZAF00224;2014-04-09;11:50;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2014-06-04;12:00;0.0;Alk-Tot;0;;69.922;mg/l;Fair;
ZAF00224;2014-06-04;12:00;0.0;EC;0;;215.7;µS/cm;Fair;
ZAF00224;2014-06-04;12:00;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2014-08-06;13:10;0.0;Alk-Tot;0;;84.915;mg/l;Fair;
ZAF00224;2014-08-06;13:10;0.0;EC;0;;253.5;µS/cm;Fair;
ZAF00224;2014-08-06;13:10;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2014-10-01;11:08;0.0;Alk-Tot;0;;84.051;mg/l;Fair;
ZAF00224;2014-10-01;11:08;0.0;EC;0;;236.2;µS/cm;Fair;
ZAF00224;2014-10-01;11:08;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-01-15;10:40;0.0;Alk-Tot;0;;49.038;mg/l;Fair;
ZAF00224;2015-01-15;10:40;0.0;EC;0;;125.5;µS/cm;Fair;
ZAF00224;2015-01-15;10:40;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-03-11;10:43;0.0;Alk-Tot;0;;35.529;mg/l;Fair;
ZAF00224;2015-03-11;10:43;0.0;EC;0;;108.8;µS/cm;Fair;
ZAF00224;2015-03-11;10:43;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-05-07;10:20;0.0;Alk-Tot;0;;45.928;mg/l;Fair;
ZAF00224;2015-05-07;10:20;0.0;EC;0;;129.4;µS/cm;Fair;
ZAF00224;2015-05-07;10:20;0.0;DRP;0;;0.248;mg/l;Fair;
ZAF00224;2015-07-15;11:20;0.0;Alk-Tot;0;;61.329;mg/l;Fair;
ZAF00224;2015-07-15;11:20;0.0;EC;0;;160.8;µS/cm;Fair;
ZAF00224;2015-07-15;11:20;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-09-03;08:53;0.0;Alk-Tot;0;;73.16;mg/l;Fair;
ZAF00224;2015-09-03;08:53;0.0;EC;0;;170.3;µS/cm;Fair;
ZAF00224;2015-09-03;08:53;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-11-12;09:37;0.0;Alk-Tot;0;;88.593;mg/l;Fair;
ZAF00224;2015-11-12;09:37;0.0;EC;0;;235.6;µS/cm;Fair;
ZAF00224;2015-11-12;09:37;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2015-12-16;09:22;0.0;Alk-Tot;0;;46.803;mg/l;Fair;
ZAF00224;2015-12-16;09:22;0.0;EC;0;;130.5;µS/cm;Fair;
ZAF00224;2015-12-16;09:22;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2016-02-18;09:10;0.0;Alk-Tot;0;;35.4;mg/l;Fair;
ZAF00224;2016-02-18;09:10;0.0;EC;0;;114.0;µS/cm;Fair;
ZAF00224;2016-02-18;09:10;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00224;2016-03-31;11:30;0.0;Alk-Tot;0;;34.1;mg/l;Fair;
ZAF00224;2016-03-31;11:30;0.0;EC;0;;106.0;µS/cm;Fair;
ZAF00224;2016-03-31;11:30;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2016-06-02;10:30;0.0;Alk-Tot;0;;48.4;mg/l;Fair;
ZAF00224;2016-06-02;10:30;0.0;EC;0;;146.0;µS/cm;Fair;
ZAF00224;2016-06-02;10:30;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00224;2016-11-03;09:27;0.0;Alk-Tot;0;;73.8;mg/l;Fair;
ZAF00224;2016-11-03;09:27;0.0;EC;0;;218.0;µS/cm;Fair;
ZAF00224;2016-11-03;09:27;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2017-01-19;09:05;0.0;Alk-Tot;0;;21.6;mg/l;Fair;
ZAF00224;2017-01-19;09:05;0.0;EC;0;;75.0;µS/cm;Fair;
ZAF00224;2017-01-19;09:05;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2017-04-26;08:45;0.0;Alk-Tot;0;;39.4;mg/l;Fair;
ZAF00224;2017-04-26;08:45;0.0;EC;0;;122.0;µS/cm;Fair;
ZAF00224;2017-04-26;08:45;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00224;2017-07-19;09:06;0.0;Alk-Tot;0;;49.9;mg/l;Fair;
ZAF00224;2017-07-19;09:06;0.0;EC;0;;151.0;µS/cm;Fair;
ZAF00224;2017-07-19;09:06;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2017-09-20;08:02;0.0;Alk-Tot;0;;53.8;mg/l;Fair;
ZAF00224;2017-09-20;08:02;0.0;EC;0;;175.0;µS/cm;Fair;
ZAF00224;2017-09-20;08:02;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2017-11-15;09:25;0.0;Alk-Tot;0;;36.1;mg/l;Fair;
ZAF00224;2017-11-15;09:25;0.0;EC;0;;127.0;µS/cm;Fair;
ZAF00224;2017-11-15;09:25;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2018-01-10;08:50;0.0;Alk-Tot;0;;32.9;mg/l;Fair;
ZAF00224;2018-01-10;08:50;0.0;EC;0;;118.0;µS/cm;Fair;
ZAF00224;2018-01-10;08:50;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00224;2018-03-07;09:30;0.0;Alk-Tot;0;<;30.0;mg/l;Fair;
ZAF00224;2018-03-07;09:30;0.0;EC;0;;80.0;µS/cm;Fair;
ZAF00224;2018-03-07;09:30;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00224;2018-05-02;16:20;0.0;Alk-Tot;0;;51.2;mg/l;Fair;
ZAF00224;2018-05-02;16:20;0.0;EC;0;;196.0;µS/cm;Fair;
ZAF00224;2018-05-02;16:20;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00224;2018-06-27;08:15;0.0;Alk-Tot;0;;69.7;mg/l;Fair;
ZAF00224;2018-06-27;08:15;0.0;EC;0;;203.0;µS/cm;Fair;
ZAF00224;2018-06-27;08:15;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00238;2021-11-22;15:30;0.0;Alk-Tot;0;;180.961;mg/l;Suspect;
ZAF00238;2021-11-22;15:30;0.0;EC;0;;2251.41;µS/cm;Suspect;
ZAF00238;2021-11-22;15:30;0.0;DRP;0;;2.251;mg/l;Suspect;
ZAF00238;2021-07-19;13:20;0.0;Alk-Tot;0;;213.769;mg/l;Suspect;
ZAF00238;2021-07-19;13:20;0.0;EC;0;;2261.0;µS/cm;Suspect;
ZAF00238;2021-07-19;13:20;0.0;DRP;0;;2.517;mg/l;Suspect;
ZAF00238;2022-01-24;16:48;0.0;Alk-Tot;0;;124.956;mg/l;Suspect;
ZAF00238;2022-01-24;16:48;0.0;EC;0;;1474.4;µS/cm;Suspect;
ZAF00238;2022-01-24;16:48;0.0;DRP;0;;0.442;mg/l;Suspect;
ZAF00238;2003-05-15;10:25;0.0;Alk-Tot;0;;47.708;mg/l;Fair;
ZAF00238;2003-05-15;10:25;0.0;EC;0;;880.0;µS/cm;Fair;
ZAF00238;2003-05-15;10:25;0.0;DRP;0;;0.024;mg/l;Fair;
ZAF00238;2003-03-26;17:00;0.0;Alk-Tot;0;;162.736;mg/l;Fair;
ZAF00238;2003-03-26;17:00;0.0;EC;0;;3820.0;µS/cm;Fair;
ZAF00238;2003-03-26;17:00;0.0;DRP;0;;0.206;mg/l;Fair;
ZAF00238;2002-12-04;08:30;0.0;Alk-Tot;0;;191.846;mg/l;Fair;
ZAF00238;2002-12-04;08:30;0.0;EC;0;;2860.0;µS/cm;Fair;
ZAF00238;2002-12-04;08:30;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00238;2002-10-09;10:35;0.0;Alk-Tot;0;;56.142;mg/l;Fair;
ZAF00238;2002-10-09;10:35;0.0;EC;0;;740.0;µS/cm;Fair;
ZAF00238;2002-10-09;10:35;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00238;2002-08-19;15:54;0.0;Alk-Tot;0;;4.3;mg/l;Fair;
ZAF00238;2002-08-19;15:54;0.0;EC;0;;261.0;µS/cm;Fair;
ZAF00238;2002-08-19;15:54;0.0;DRP;0;;0.09;mg/l;Fair;
ZAF00238;2002-05-01;11:12;0.0;Alk-Tot;0;;253.869;mg/l;Fair;
ZAF00238;2002-05-01;11:12;0.0;EC;0;;5640.0;µS/cm;Fair;
ZAF00238;2002-05-01;11:12;0.0;DRP;0;;0.231;mg/l;Fair;
ZAF00238;2002-03-06;11:56;0.0;Alk-Tot;0;;200.609;mg/l;Fair;
ZAF00238;2002-03-06;11:56;0.0;EC;0;;3790.0;µS/cm;Fair;
ZAF00238;2002-03-06;11:56;0.0;DRP;0;;0.046;mg/l;Fair;
ZAF00238;2002-01-09;10:24;0.0;Alk-Tot;0;;107.598;mg/l;Fair;
ZAF00238;2002-01-09;10:24;0.0;EC;0;;1119.0;µS/cm;Fair;
ZAF00238;2002-01-09;10:24;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00238;2001-11-14;16:20;0.0;Alk-Tot;0;;148.79;mg/l;Fair;
ZAF00238;2001-11-14;16:20;0.0;EC;0;;2190.0;µS/cm;Fair;
ZAF00238;2001-11-14;16:20;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00238;2001-09-18;10:25;0.0;Alk-Tot;0;;116.437;mg/l;Fair;
ZAF00238;2001-09-18;10:25;0.0;EC;0;;1840.0;µS/cm;Fair;
ZAF00238;2001-09-18;10:25;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00238;2001-07-24;11:22;0.0;Alk-Tot;0;;204.292;mg/l;Fair;
ZAF00238;2001-07-24;11:22;0.0;EC;0;;3920.0;µS/cm;Fair;
ZAF00238;2001-07-24;11:22;0.0;DRP;0;;0.26;mg/l;Fair;
ZAF00238;2001-05-29;11:40;0.0;Alk-Tot;0;;197.238;mg/l;Fair;
ZAF00238;2001-05-29;11:40;0.0;EC;0;;3210.0;µS/cm;Fair;
ZAF00238;2001-05-29;11:40;0.0;DRP;0;;0.07;mg/l;Fair;
ZAF00238;2001-04-03;17:00;0.0;Alk-Tot;0;;209.713;mg/l;Fair;
ZAF00238;2001-04-03;17:00;0.0;EC;0;;4190.0;µS/cm;Fair;
ZAF00238;2001-04-03;17:00;0.0;DRP;0;;0.037;mg/l;Fair;
ZAF00238;2001-02-06;11:01;0.0;Alk-Tot;0;;81.502;mg/l;Fair;
ZAF00238;2001-02-06;11:01;0.0;EC;0;;891.0;µS/cm;Fair;
ZAF00238;2001-02-06;11:01;0.0;DRP;0;;0.041;mg/l;Fair;
ZAF00238;2000-12-19;10:49;0.0;Alk-Tot;0;;157.119;mg/l;Fair;
ZAF00238;2000-12-19;10:49;0.0;EC;0;;2160.0;µS/cm;Fair;
ZAF00238;2000-12-19;10:49;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00238;2000-10-31;15:35;0.0;Alk-Tot;0;;221.01;mg/l;Fair;
ZAF00238;2000-10-31;15:35;0.0;EC;0;;4380.0;µS/cm;Fair;
ZAF00238;2000-09-05;10:38;0.0;Alk-Tot;0;;187.38;mg/l;Fair;
ZAF00238;2000-09-05;10:38;0.0;EC;0;;3150.0;µS/cm;Fair;
ZAF00238;2000-09-05;10:38;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00238;2000-08-08;12:33;0.0;Alk-Tot;0;;153.502;mg/l;Fair;
ZAF00238;2000-08-08;12:33;0.0;EC;0;;2200.0;µS/cm;Fair;
ZAF00238;2000-08-08;12:33;0.0;DRP;0;;0.006;mg/l;Fair;
ZAF00238;2000-06-13;11:38;0.0;Alk-Tot;0;;95.243;mg/l;Fair;
ZAF00238;2000-06-13;11:38;0.0;EC;0;;1259.0;µS/cm;Fair;
ZAF00238;2000-06-13;11:38;0.0;DRP;0;;0.039;mg/l;Fair;
ZAF00238;2000-04-18;08:55;0.0;Alk-Tot;0;;23.645;mg/l;Fair;
ZAF00238;2000-04-18;08:55;0.0;EC;0;;309.0;µS/cm;Fair;
ZAF00238;2000-04-18;08:55;0.0;DRP;0;;0.497;mg/l;Fair;
ZAF00238;2000-03-21;11:46;0.0;Alk-Tot;0;;24.889;mg/l;Fair;
ZAF00238;2000-03-21;11:46;0.0;EC;0;;377.0;µS/cm;Fair;
ZAF00238;2000-03-21;11:46;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00238;2000-02-22;11:09;0.0;Alk-Tot;0;;175.852;mg/l;Fair;
ZAF00238;2000-02-22;11:09;0.0;EC;0;;3130.0;µS/cm;Fair;
ZAF00238;2000-02-22;11:09;0.0;DRP;0;;0.039;mg/l;Fair;
ZAF00238;2000-01-25;11:40;0.0;Alk-Tot;0;;157.393;mg/l;Fair;
ZAF00238;2000-01-25;11:40;0.0;EC;0;;2150.0;µS/cm;Fair;
ZAF00238;2000-01-25;11:40;0.0;DRP;0;;0.025;mg/l;Fair;
ZAF00238;1999-12-07;09:20;0.0;Alk-Tot;0;;221.75;mg/l;Fair;
ZAF00238;1999-12-07;09:20;0.0;EC;0;;3800.0;µS/cm;Fair;
ZAF00238;1999-12-07;09:20;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00238;1999-11-02;08:42;0.0;Alk-Tot;0;;156.132;mg/l;Fair;
ZAF00238;1999-11-02;08:42;0.0;EC;0;;2000.0;µS/cm;Fair;
ZAF00238;1999-11-02;08:42;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00238;1999-09-07;10:00;0.0;Alk-Tot;0;;12.4;mg/l;Fair;
ZAF00238;1999-09-07;10:00;0.0;EC;0;;635.0;µS/cm;Fair;
ZAF00238;1999-09-07;10:00;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00238;1999-08-11;15:52;0.0;Alk-Tot;0;;185.2;mg/l;Fair;
ZAF00238;1999-08-11;15:52;0.0;EC;0;;3110.0;µS/cm;Fair;
ZAF00238;1999-08-11;15:52;0.0;DRP;0;;0.127;mg/l;Fair;
ZAF00238;1999-07-06;12:06;0.0;Alk-Tot;0;;235.0;mg/l;Fair;
ZAF00238;1999-07-06;12:06;0.0;EC;0;;4200.0;µS/cm;Fair;
ZAF00238;1999-07-06;12:06;0.0;DRP;0;;0.458;mg/l;Fair;
ZAF00238;1999-06-08;12:02;0.0;Alk-Tot;0;;249.4;mg/l;Fair;
ZAF00238;1999-06-08;12:02;0.0;EC;0;;4010.0;µS/cm;Fair;
ZAF00238;1999-06-08;12:02;0.0;DRP;0;;0.052;mg/l;Fair;
ZAF00238;1999-04-13;11:47;0.0;Alk-Tot;0;;195.367;mg/l;Fair;
ZAF00238;1999-04-13;11:47;0.0;EC;0;;4090.0;µS/cm;Fair;
ZAF00238;1999-04-13;11:47;0.0;DRP;0;;0.766;mg/l;Fair;
ZAF00238;1999-03-16;12:12;0.0;Alk-Tot;0;;226.7;mg/l;Fair;
ZAF00238;1999-03-16;12:12;0.0;EC;0;;4230.0;µS/cm;Fair;
ZAF00238;1999-03-16;12:12;0.0;DRP;0;;0.098;mg/l;Fair;
ZAF00238;1998-12-22;12:04;0.0;Alk-Tot;0;;113.3;mg/l;Fair;
ZAF00238;1998-12-22;12:04;0.0;EC;0;;1430.0;µS/cm;Fair;
ZAF00238;1998-12-22;12:04;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00238;1998-11-24;11:28;0.0;Alk-Tot;0;;176.4;mg/l;Fair;
ZAF00238;1998-11-24;11:28;0.0;EC;0;;3650.0;µS/cm;Fair;
ZAF00238;1998-11-24;11:28;0.0;DRP;0;;0.05;mg/l;Fair;
ZAF00238;1998-10-21;07:30;0.0;Alk-Tot;0;;162.6;mg/l;Fair;
ZAF00238;1998-10-21;07:30;0.0;EC;0;;2990.0;µS/cm;Fair;
ZAF00238;1998-10-21;07:30;0.0;DRP;0;;0.024;mg/l;Fair;
ZAF00238;1998-10-06;10:56;0.0;Alk-Tot;0;;154.7;mg/l;Fair;
ZAF00238;1998-10-06;10:56;0.0;EC;0;;2530.0;µS/cm;Fair;
ZAF00238;1998-10-06;10:56;0.0;DRP;0;;0.096;mg/l;Fair;
ZAF00238;1998-09-15;10:56;0.0;Alk-Tot;0;;102.3;mg/l;Fair;
ZAF00238;1998-09-15;10:56;0.0;EC;0;;1278.0;µS/cm;Fair;
ZAF00238;1998-09-15;10:56;0.0;DRP;0;;0.008;mg/l;Fair;
ZAF00238;1998-09-01;07:31;0.0;Alk-Tot;0;;93.5;mg/l;Fair;
ZAF00238;1998-09-01;08:51;0.0;Alk-Tot;0;;102.1;mg/l;Fair;
ZAF00238;1998-09-01;07:31;0.0;EC;0;;1178.0;µS/cm;Fair;
ZAF00238;1998-09-01;08:51;0.0;EC;0;;1460.0;µS/cm;Fair;
ZAF00238;1998-09-01;07:31;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00238;1998-09-01;08:51;0.0;DRP;0;;0.014;mg/l;Fair;
ZAF00238;1998-08-18;09:20;0.0;Alk-Tot;0;;83.0;mg/l;Fair;
ZAF00238;1998-08-18;09:20;0.0;EC;0;;1086.0;µS/cm;Fair;
ZAF00238;1998-08-18;09:20;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00238;1998-08-04;07:30;0.0;Alk-Tot;0;;154.3;mg/l;Fair;
ZAF00238;1998-08-04;07:30;0.0;EC;0;;1890.0;µS/cm;Fair;
ZAF00238;1998-08-04;07:30;0.0;DRP;0;;0.039;mg/l;Fair;
ZAF00238;1998-07-21;14:37;0.0;Alk-Tot;0;;142.9;mg/l;Fair;
ZAF00238;1998-07-21;14:37;0.0;EC;0;;2590.0;µS/cm;Fair;
ZAF00238;1998-07-21;14:37;0.0;DRP;0;;0.021;mg/l;Fair;
ZAF00238;1998-07-07;08:00;0.0;Alk-Tot;0;;178.0;mg/l;Fair;
ZAF00238;1998-07-07;08:00;0.0;EC;0;;2490.0;µS/cm;Fair;
ZAF00238;1998-07-07;08:00;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00238;1998-06-23;14:00;0.0;Alk-Tot;0;;170.6;mg/l;Fair;
ZAF00238;1998-06-23;14:00;0.0;EC;0;;2060.0;µS/cm;Fair;
ZAF00238;1998-06-23;14:00;0.0;DRP;0;;0.207;mg/l;Fair;
ZAF00238;1998-06-09;08:48;0.0;Alk-Tot;0;;147.6;mg/l;Fair;
ZAF00238;1998-06-09;08:48;0.0;EC;0;;2640.0;µS/cm;Fair;
ZAF00238;1998-06-09;08:48;0.0;DRP;0;;0.021;mg/l;Fair;
ZAF00238;1998-05-26;10:22;0.0;Alk-Tot;0;;114.6;mg/l;Fair;
ZAF00238;1998-05-26;10:22;0.0;EC;0;;1136.0;µS/cm;Fair;
ZAF00238;1998-05-26;10:22;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00238;1998-04-28;09:32;0.0;Alk-Tot;0;;92.6;mg/l;Fair;
ZAF00238;1998-04-28;09:32;0.0;EC;0;;952.0;µS/cm;Fair;
ZAF00238;1998-04-28;09:32;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00238;1998-04-07;08:39;0.0;Alk-Tot;0;;46.1;mg/l;Fair;
ZAF00238;1998-04-07;08:39;0.0;EC;0;;533.0;µS/cm;Fair;
ZAF00238;1998-04-07;08:39;0.0;DRP;0;;0.111;mg/l;Fair;
ZAF00238;1998-03-24;07:49;0.0;Alk-Tot;0;;90.3;mg/l;Fair;
ZAF00238;1998-03-24;07:49;0.0;EC;0;;965.0;µS/cm;Fair;
ZAF00238;1998-03-24;07:49;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00238;1998-03-17;07:30;0.0;Alk-Tot;0;;68.7;mg/l;Fair;
ZAF00238;1998-03-17;07:30;0.0;EC;0;;845.0;µS/cm;Fair;
ZAF00238;1998-03-17;07:30;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00238;1998-02-24;09:58;0.0;Alk-Tot;0;;198.0;mg/l;Fair;
ZAF00238;1998-02-24;09:58;0.0;EC;0;;3480.0;µS/cm;Fair;
ZAF00238;1998-02-24;09:58;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00238;1998-02-10;09:38;0.0;Alk-Tot;0;;167.6;mg/l;Fair;
ZAF00238;1998-02-10;09:38;0.0;EC;0;;2830.0;µS/cm;Fair;
ZAF00238;1998-02-10;09:38;0.0;DRP;0;;0.029;mg/l;Fair;
ZAF00238;1998-02-03;09:27;0.0;Alk-Tot;0;;169.8;mg/l;Fair;
ZAF00238;1998-02-03;09:27;0.0;EC;0;;2920.0;µS/cm;Fair;
ZAF00238;1998-02-03;09:27;0.0;DRP;0;;0.01;mg/l;Fair;
ZAF00238;1998-01-20;07:30;0.0;Alk-Tot;0;;117.4;mg/l;Fair;
ZAF00238;1998-01-20;07:30;0.0;EC;0;;2040.0;µS/cm;Fair;
ZAF00238;1998-01-20;07:30;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00238;1998-01-06;15:47;0.0;Alk-Tot;0;;129.1;mg/l;Fair;
ZAF00238;1998-01-06;15:47;0.0;EC;0;;2160.0;µS/cm;Fair;
ZAF00238;1998-01-06;15:47;0.0;DRP;0;;0.486;mg/l;Fair;
ZAF00238;1997-12-10;15:57;0.0;Alk-Tot;0;;188.7;mg/l;Fair;
ZAF00238;1997-12-10;15:57;0.0;EC;0;;3460.0;µS/cm;Fair;
ZAF00238;1997-12-10;15:57;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00238;1997-12-02;08:05;0.0;Alk-Tot;0;;180.2;mg/l;Fair;
ZAF00238;1997-12-02;08:05;0.0;EC;0;;3040.0;µS/cm;Fair;
ZAF00238;1997-12-02;08:05;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00238;1997-11-17;09:41;0.0;Alk-Tot;0;;168.2;mg/l;Fair;
ZAF00238;1997-11-17;09:41;0.0;EC;0;;2590.0;µS/cm;Fair;
ZAF00238;1997-11-17;09:41;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00238;1997-11-04;07:36;0.0;Alk-Tot;0;;151.0;mg/l;Fair;
ZAF00238;1997-11-04;07:36;0.0;EC;0;;1840.0;µS/cm;Fair;
ZAF00238;1997-11-04;07:36;0.0;DRP;0;;0.035;mg/l;Fair;
ZAF00238;1997-10-21;08:55;0.0;Alk-Tot;0;;101.6;mg/l;Fair;
ZAF00238;1997-10-21;08:55;0.0;EC;0;;1238.0;µS/cm;Fair;
ZAF00238;1997-10-21;08:55;0.0;DRP;0;;0.021;mg/l;Fair;
ZAF00238;1997-10-07;07:37;0.0;Alk-Tot;0;;99.0;mg/l;Fair;
ZAF00238;1997-10-07;07:37;0.0;EC;0;;1350.0;µS/cm;Fair;
ZAF00238;1997-10-07;07:37;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00238;1997-09-22;08:35;0.0;Alk-Tot;0;;59.1;mg/l;Fair;
ZAF00238;1997-09-22;08:35;0.0;EC;0;;940.0;µS/cm;Fair;
ZAF00238;1997-09-22;08:35;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00238;1997-09-09;07:49;0.0;Alk-Tot;0;;65.1;mg/l;Fair;
ZAF00238;1997-09-09;07:49;0.0;EC;0;;842.0;µS/cm;Fair;
ZAF00238;1997-09-09;07:49;0.0;DRP;0;;0.006;mg/l;Fair;
ZAF00238;1997-09-01;09:05;0.0;Alk-Tot;0;;35.3;mg/l;Fair;
ZAF00238;1997-09-01;09:05;0.0;EC;0;;629.0;µS/cm;Fair;
ZAF00238;1997-09-01;09:05;0.0;DRP;0;;0.05;mg/l;Fair;
ZAF00238;1997-08-19;10:04;0.0;Alk-Tot;0;;87.4;mg/l;Fair;
ZAF00238;1997-08-19;10:04;0.0;EC;0;;1188.0;µS/cm;Fair;
ZAF00238;1997-08-19;10:04;0.0;DRP;0;;0.027;mg/l;Fair;
